Timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
20210524100130,962,108,-1,106,377,483,377,242.5,808,457.5
20210524100230,427,374,641,748,697,803,0,0,1075,591
20210524100331,1000,589,106,213,858,964,485,296.5,1290,699
20210524100430,428,750,642,749,1071,1178,0,0,1450,779
20210524100531,1000,962,107,160,1231,1338,486,297,1663,885.5
20210524100630,428,1123,643,750,1445,1552,0,0,1824,966
20210524100731,1000,1337,107,160,1605,1712,485,296,2000,0
20210524100830,427,1495,641,747,1816,1923,0,0,54,81
20210524100931,1000,1710,107,214,1979,-2,486,297,270,189
20210524101030,427,1870,642,748,53,160,0,0,432,269.5
20210524101130,1000,0,107,214,214,321,485,296.5,646,376.5
20210524101230,426,108,641,747,430,537,0,0,809,458
20210524101330,1000,321,107,213,589,696,484,295.5,1020,563.5
20210524101430,480,535,640,747,802,909,0,27,1235,644.5
20210524101530,1000,695,107,214,1018,1125,486,296.5,1396,752
20210524101630,481,910,642,748,1178,1285,0,27,1610,832
20210524101730,1000,1069,107,213,1391,1498,485,296.5,1770,939
20210524101830,482,1283,642,749,1552,1658,0,26.5,1982,1000
20210524101930,1000,1444,107,213,1766,1819,485,296.5,0,54
20210524102030,481,1656,696,749,1925,1998,0,27,215,161.5
20210524102130,1000,1817,107,214,-1,106,539,296.5,377,242.5
20210524102230,480,2000,694,747,161,268,0,26.5,593,350.5
20210524102330,1000,54,106,213,376,482,537,295.5,753,430
20210524102430,480,267,695,749,536,643,0,26.5,968,538
20210524102530,1000,428,107,214,750,856,538,296,1128,618
20210524102630,481,642,695,801,963,1016,0,27,1342,724.5
20210524102730,0,801,106,213,1123,1229,538,323,1501,804.5
20210524102830,534,1014,695,801,1336,1390,0,27,1715,911
20210524102930,0,1229,106,213,1498,1604,538,323,1930,992
20210524103031,588,1496,803,910,1818,1925,54,80.5,53,80
20210524103130,0,1601,161,268,1870,1977,540,324,162,134.5
20210524103231,587,1868,801,908,53,160,108,81,432,270
20210524103330,0,1977,161,268,107,214,540,324,539,323.5
20210524103430,588,107,802,908,429,535,108,81.5,807,457.5
20210524103531,53,321,268,375,590,697,647,377.5,1023,565
20210524103630,587,428,694,800,696,803,0,54,1129,591.5
20210524103731,54,695,268,375,963,1070,646,376.5,1394,750.5
20210524103830,588,801,748,802,1070,1177,0,53.5,1502,805
20210524103930,54,1068,268,374,1390,1496,645,376,1767,937.5
20210524104030,640,1282,801,908,1551,1658,108,108,1984,1000
20210524104130,54,1443,267,374,1765,1872,646,377,0,53.5
20210524104231,642,1658,856,909,1926,1998,108,107.5,215,161.5
20210524104330,108,1817,269,376,-1,106,701,404.5,378,243
20210524104430,642,2000,856,962,214,268,107,107.5,592,350
20210524104530,107,108,268,375,377,483,699,403.5,808,431
20210524104630,641,268,855,961,590,643,108,108,969,538
20210524104730,108,429,269,375,751,858,701,404.5,1130,619
20210524104830,641,642,855,961,963,1017,107,107.5,1341,724.5
20210524104930,107,802,267,374,1125,1231,699,403.5,1503,805.5
20210524105030,641,1016,855,961,1338,1391,107,107.5,1716,911.5
20210524105130,107,1175,268,375,1497,1604,700,404,1876,992
20210524105230,642,1390,856,962,1712,1766,107,107.5,0,27
20210524105330,108,1602,268,374,1870,1977,700,404,161,107.5
20210524105430,695,1762,856,963,-1,52,162,135,324,216
20210524105530,107,1979,322,429,107,213,700,404,538,323
20210524105630,695,54,856,962,322,429,162,135,755,404.5
20210524105730,107,215,321,428,537,643,699,403.5,914,511
20210524105830,693,427,908,998,696,802,161,134.5,1127,617.5
20210524105930,107,589,322,428,911,1018,701,404,1290,699
20210524110030,694,803,856,963,1072,1179,162,134.5,1451,779
20210524110130,160,962,321,428,1284,1391,699,403.5,1663,885
20210524110230,747,1174,907,998,1443,1550,162,135,1875,991
20210524110331,213,1442,428,534,1764,1871,806,457,0,54
20210524110430,747,1549,908,998,1871,1924,162,135,108,107.5
20210524110530,214,1763,320,427,1999,-2,751,429.5,323,188.5
20210524110631,800,2000,999,-2,214,267,270,189,592,349.5
20210524110730,214,0,320,427,269,375,752,429.5,700,377
20210524110831,802,269,999,-2,590,643,269,188.5,968,538
20210524110930,215,375,321,428,644,751,753,430,1075,565
20210524111031,801,642,999,-2,911,1018,270,188.5,1342,725
20210524111130,215,749,321,428,1017,1124,754,430.5,1450,752
20210524111230,802,1017,999,-2,1339,1446,270,189,1718,912.5
20210524111331,267,1231,482,536,1500,1607,861,484,1932,1000
20210524111430,801,1388,999,-2,1711,1764,270,189,0,26.5
20210524111530,268,1602,428,535,1871,1978,861,484.5,162,108
20210524111630,803,1765,999,-2,-1,52,270,188.5,323,215.5
20210524111730,267,1977,481,534,107,213,859,483.5,539,296.5
20210524111830,802,0,999,-2,322,429,269,188.5,701,404.5
20210524111930,267,215,482,535,484,591,860,484,915,511.5
20210524112030,801,374,999,-2,696,803,271,189,1075,591.5
20210524112130,267,589,428,535,858,965,861,484,1290,672
20210524112230,801,748,999,-2,1070,1123,270,189,1449,778.5
20210524112330,267,963,428,535,1232,1339,861,484,1664,859
20210524112430,802,1122,999,-2,1444,1497,270,188.5,1822,964.5
20210524112530,268,1336,428,535,1605,1712,861,484.5,2000,0
20210524112630,801,1497,999,-2,1819,1926,270,188.5,54,81
20210524112730,268,1711,429,535,1979,-2,861,484.5,270,162
20210524112830,801,1869,999,-2,52,159,270,189,431,269.5
20210524112930,267,0,482,535,214,321,861,484,646,350
20210524113030,854,108,999,-2,430,537,324,189,809,458.5
20210524113130,267,322,482,589,590,697,859,483,1021,564.5
20210524113230,854,535,999,-2,804,911,324,215.5,1235,644.5
20210524113330,268,697,482,589,1019,1072,861,484.5,1397,752.5
20210524113430,908,908,999,-2,1177,1284,323,215.5,1608,831.5
20210524113530,320,1070,481,588,1392,1499,860,484,1771,939.5
20210524113630,907,1282,999,-2,1550,1656,323,215,1981,1000
20210524113730,321,1442,482,588,1764,1871,861,484,0,54
20210524113830,908,1656,-1,-2,1925,1998,323,215.5,216,162
20210524113931,375,1923,589,696,107,161,968,0,486,296.5
20210524114030,909,2000,-1,51,161,267,323,215.5,592,350
20210524114131,375,161,588,695,483,590,967,0,862,484.5
20210524114230,908,269,-1,52,537,644,324,215.5,969,538.5
20210524114330,374,482,481,588,751,857,913,500,1183,618.5
20210524114431,962,749,53,160,1072,1125,432,269.5,1450,778.5
20210524114530,374,854,481,588,1123,1229,912,500,1553,830.5
20210524114630,962,1123,53,160,1445,1499,432,269.5,1824,965.5
20210524114730,427,1336,588,695,1605,1712,1000,0,2000,0
20210524114830,962,1496,53,160,1819,1926,431,269.5,54,81
20210524114930,427,1710,587,693,1978,-2,1000,0,270,162
20210524115030,961,1869,52,159,53,160,431,269.5,431,269
20210524115130,428,0,642,694,214,320,1000,0,645,376
20210524115230,960,108,53,159,430,536,484,269,808,458
20210524115330,428,322,643,696,591,698,1000,0,1022,565
20210524115430,961,482,52,159,805,912,431,269.5,1184,646
20210524115530,428,696,642,695,964,1070,1000,0,1395,751.5
20210524115630,961,855,53,160,1177,1284,431,269.5,1554,831
20210524115730,427,1068,587,693,1336,1442,1000,0,1767,910.5
20210524115830,962,1230,53,160,1551,1604,431,269.5,1929,1000
20210524115930,428,1443,589,695,1712,1819,1000,0,0,27
20210524120030,960,1602,52,159,1924,1998,431,269.5,161,134.5
20210524120130,427,1817,642,695,-1,52,1000,0,376,242
20210524120230,962,1977,52,158,160,266,483,268.5,538,323
20210524120330,427,53,641,748,323,429,1000,0,754,431
20210524120430,961,215,53,159,537,644,484,269,915,511.5
20210524120530,427,428,642,749,751,858,1000,0,1129,618.5
20210524120630,1000,641,107,160,910,1016,484,296,1340,724
20210524120730,427,803,642,748,1124,1231,0,0,1503,805.5
20210524120830,0,1017,106,213,1285,1392,485,296,1717,912.5
20210524120931,534,1282,748,855,1604,1710,0,54,1981,0
20210524121030,0,1391,107,160,1660,1766,485,296.5,0,27
20210524121131,535,1657,750,857,1980,-2,0,54,216,161.5
20210524121230,0,1764,107,214,-1,-2,486,296.5,323,215
20210524121330,533,1976,694,748,107,213,0,27,538,296
20210524121431,0,108,214,321,430,537,593,350.5,809,458
20210524121531,588,323,802,910,592,698,53,80.5,1024,566
20210524121630,0,429,107,213,697,803,538,322.5,1128,591
20210524121731,588,696,802,909,1018,1071,54,80.5,1396,752
20210524121831,53,908,267,321,1177,1283,646,376.5,1608,858
20210524121930,588,1070,802,909,1392,1499,108,81,1771,939.5
20210524122030,54,1283,269,375,1605,1658,647,377.5,1983,0
20210524122130,641,1496,856,909,1765,1872,107,107.5,53,53.5
20210524122230,54,1657,268,374,1978,-2,646,377,215,161.5
20210524122331,641,1872,856,963,-1,106,108,108,432,269.5
20210524122430,54,2000,267,374,215,322,700,376.5,593,350.5
20210524122530,642,107,856,963,430,483,107,107.5,808,458
20210524122630,107,268,268,375,591,697,700,404,970,538.5
20210524122730,641,482,856,963,751,858,108,108,1184,646
20210524122830,108,642,268,375,963,1070,700,403.5,1341,724.5
20210524122930,641,856,855,962,1178,1231,108,108,1556,832
20210524123030,107,1071,268,375,1340,1447,700,404,1772,913
20210524123130,641,1230,856,962,1552,1659,108,107.5,1930,1000
20210524123230,107,1443,268,374,1712,1819,700,404,0,27
20210524123330,641,1604,856,962,1926,1979,107,107.5,161,134.5
20210524123430,108,1817,322,374,-1,52,700,403.5,377,242.5
20210524123530,640,1977,854,961,159,266,161,107.5,538,323
20210524123630,107,53,322,376,322,429,700,404,754,430.5
20210524123730,641,215,856,963,537,644,161,107.5,916,511.5
20210524123830,107,428,321,428,750,804,700,404,1129,618
20210524123930,642,590,857,963,912,1019,161,108,1290,699
20210524124030,106,802,321,374,1071,1177,699,403,1502,805
20210524124130,693,961,854,961,1284,1391,162,108,1663,885
20210524124230,161,1175,321,427,1444,1550,699,403.5,1876,991.5
20210524124331,748,1442,962,-2,1764,1871,216,162,0,53.5
20210524124430,161,1550,321,375,1818,1925,699,403.5,108,108
20210524124530,694,1707,854,961,1999,-2,108,108,270,188.5
20210524124630,160,1922,267,373,52,159,699,403.5,485,269
20210524124731,748,54,963,-2,323,430,214,161,754,431
20210524124830,160,161,321,374,430,537,700,403.5,862,458.5
20210524124931,747,429,962,-2,751,858,216,162,1129,618
20210524125030,160,533,320,428,803,909,699,403,1234,670.5
20210524125130,748,801,961,-2,1123,1229,269,161.5,1501,804.5
20210524125231,214,1015,428,534,1283,1390,806,456.5,1715,911
20210524125330,748,1122,854,961,1391,1497,161,134.5,1822,938.5
20210524125430,214,1388,428,534,1710,1763,806,457,0,27
20210524125530,801,1603,962,-2,1871,1977,269,188.5,162,108
20210524125630,214,1764,428,535,-1,51,806,457,323,215.5
20210524125730,801,1977,962,-2,107,214,270,188.5,539,296.5
20210524125830,214,0,429,536,322,429,861,457.5,701,404.5
20210524125930,801,215,999,-2,484,591,270,188.5,916,512
20210524130030,214,376,428,535,698,804,860,456.5,1075,591
20210524130130,801,590,999,-2,912,965,269,188.5,1289,698.5
20210524130230,268,802,428,534,1070,1176,859,483,1501,777.5
20210524130330,800,962,999,-2,1284,1391,323,188.5,1662,885
20210524130430,268,1174,482,589,1443,1550,861,483.5,1874,990.5
20210524130530,854,1388,999,-2,1657,1763,323,215,0,0
20210524130630,267,1550,482,589,1872,1979,861,484,108,108
20210524130730,855,1765,-1,52,1999,-2,323,215,323,215.5
20210524130830,321,1923,482,589,106,213,914,500,485,296
20210524130930,856,0,-1,51,322,375,323,215.5,701,404.5
20210524131030,321,215,482,589,484,590,914,500,916,485
20210524131130,855,375,-1,51,697,804,324,215.5,1076,592
20210524131230,320,588,535,589,857,964,914,500,1289,698.5
20210524131330,852,747,-1,52,1069,1176,378,216,1448,777.5
20210524131430,320,961,535,642,1230,1336,913,500,1662,885
20210524131531,962,1228,53,159,1549,1656,484,269.5,1928,1000
20210524131630,374,1336,535,642,1659,1712,913,500,2000,0
20210524131730,962,1551,-1,53,1819,1926,377,242.5,108,108
20210524131831,427,1816,642,749,-1,106,1000,0,377,242.5
20210524131930,962,1923,-1,107,53,159,377,242.5,484,295.5
20210524132031,428,53,642,749,375,482,0,0,754,431
20210524132130,962,161,-1,105,483,537,377,242.5,861,484.5
20210524132230,427,374,534,640,642,749,966,0,1074,564
20210524132331,1000,642,107,214,964,1071,486,296.5,1343,725.5
20210524132430,427,747,588,641,1016,1123,967,0,1447,778
20210524132530,1000,1016,107,214,1338,1445,539,296.5,1717,912.5
20210524132631,481,1229,695,802,1498,1605,0,27,1931,1000
20210524132730,1000,1335,-1,105,1603,1710,430,269,2000,0
20210524132831,480,1603,694,801,1871,1978,0,27,162,135
20210524132930,1000,1709,-1,106,1976,-2,430,269,268,161
20210524133030,481,1975,695,802,160,213,0,27,539,323.5
20210524133131,0,54,161,214,323,429,539,323.5,755,431.5
20210524133230,480,215,694,801,537,644,0,27,915,511
20210524133330,0,427,160,267,750,803,539,323.5,1129,618.5
20210524133430,535,589,695,802,911,1018,0,54,1289,698.5
20210524133530,0,801,160,267,1070,1177,539,323.5,1503,805
20210524133630,535,1016,695,801,1284,1391,0,54,1717,885.5
20210524133730,0,1176,161,267,1498,1551,539,323.5,1877,992
20210524133830,535,1336,696,802,1658,1764,0,54,2000,0
20210524133930,0,1549,160,267,1817,1924,538,323,107,107.5
20210524134030,534,1762,695,801,1999,-2,0,54,270,189
20210524134130,0,1925,160,267,53,160,538,323,485,296
20210524134230,535,0,696,803,268,375,0,54,647,377
20210524134330,0,162,161,268,485,538,540,324,864,486
20210524134430,535,321,696,803,644,751,0,53.5,1022,564.5
20210524134530,0,535,161,267,856,963,538,322.5,1234,671
20210524134630,533,748,748,801,1017,1124,0,54,1448,778
20210524134730,0,909,161,268,1232,1339,540,324,1611,859
20210524134830,588,1122,749,856,1390,1498,0,54,1823,965.5
20210524134931,54,1390,269,375,1711,1818,700,377,0,27
20210524135030,587,1495,748,855,1818,1871,0,54,54,80.5
20210524135131,54,1762,269,376,-1,52,700,377.5,323,215.5
20210524135230,588,1870,749,856,-1,106,0,54,432,270
20210524135331,53,0,268,375,323,430,701,377.5,702,405
20210524135430,588,108,749,856,431,484,0,53.5,809,458.5
20210524135530,54,375,269,375,697,803,700,376.5,1074,590.5
20210524135631,642,589,856,962,857,964,108,107.5,1289,698.5
20210524135730,54,749,268,375,1072,1179,701,404.5,1451,779
20210524135831,642,963,857,964,1285,1338,108,107.5,1663,885.5
20210524135931,107,1177,322,375,1445,1552,699,403.5,1877,992.5
20210524140030,640,1335,855,962,1657,1764,107,107.5,2000,0
20210524140131,107,1551,322,375,1820,1927,700,404,107,107.5
20210524140230,693,1708,853,960,1999,-2,161,134.5,270,188.5
20210524140330,108,1924,323,429,107,161,701,404.5,486,297
20210524140430,695,0,856,963,268,375,161,134.5,646,377
20210524140530,108,162,322,428,483,590,700,403.5,861,484.5
20210524140630,694,322,854,961,644,751,162,135,1023,565.5
20210524140730,107,536,322,428,804,911,700,404,1236,671.5
20210524140830,696,750,856,963,1019,1125,161,134.5,1451,753
20210524140930,107,908,321,428,1231,1338,700,404,1610,858.5
20210524141030,695,1070,855,962,1391,1498,162,134.5,1769,938.5
20210524141130,107,1283,322,428,1605,1712,700,404,1983,0
20210524141230,695,1496,909,998,1765,1872,161,134.5,53,80.5
20210524141330,160,1658,321,428,1979,-2,753,430.5,215,161.5
20210524141430,694,1870,909,998,53,106,161,134.5,431,269.5
20210524141530,160,2000,321,427,214,320,752,430,592,350
20210524141630,694,108,908,998,430,483,161,134.5,807,457.5
20210524141730,160,322,375,428,590,697,752,430,1022,565
20210524141830,694,482,908,998,803,911,163,135,1182,645
20210524141930,161,696,322,429,965,1072,755,431.5,1398,726
20210524142030,695,856,910,998,1178,1231,162,134.5,1556,831.5
20210524142130,160,1068,322,428,1337,1444,754,431,1770,912
20210524142230,748,1230,908,998,1552,1659,162,135,1931,1000
20210524142330,214,1442,374,427,1711,1818,753,430,0,54.5
20210524142430,747,1601,908,998,1924,1998,162,135,162,134.5
20210524142531,214,1869,428,535,53,160,861,457,431,269.5
20210524142630,748,1978,908,998,160,267,162,135,539,323.5
20210524142731,214,107,428,535,429,536,860,456.5,807,457.5
20210524142831,802,322,999,-2,644,697,270,189,1023,565
20210524142930,215,428,376,429,697,803,753,430.5,1127,617.5
20210524143031,802,695,999,-2,1017,1123,270,188.5,1395,751.5
20210524143130,214,802,321,428,1071,1177,753,430,1502,778
20210524143231,801,1070,999,-2,1393,1445,269,188.5,1770,939
20210524143330,214,1175,320,427,1443,1550,752,429.5,1875,964.5
20210524143430,801,1442,999,-2,1765,1818,270,188.5,0,53.5
20210524143530,267,1656,428,534,1924,1998,860,484,216,135
20210524143630,801,1816,999,-2,-1,53,270,189,378,242.5
20210524143730,267,2000,428,535,161,268,860,483.5,593,323.5
20210524143830,801,54,999,-2,376,429,270,189,754,430.5
20210524143930,267,268,429,535,537,644,860,484,968,511
20210524144030,802,429,999,-2,750,858,270,188.5,1129,618.5
20210524144130,268,641,482,535,910,1017,861,484,1341,725
20210524144230,801,802,999,-2,1124,1231,270,189,1503,805.5
20210524144330,268,1015,482,535,1283,1390,860,484,1715,911.5
20210524144430,801,1176,999,-2,1499,1606,270,189,1878,992.5
20210524144530,268,1390,429,535,1659,1766,861,484.5,2000,0
20210524144630,801,1550,999,-2,1873,1926,270,189,108,107.5
20210524144730,267,1709,428,535,1999,-2,859,483.5,270,188.5
20210524144830,801,1924,999,-2,53,160,270,189,485,296
20210524144930,214,0,429,536,269,375,861,457.5,647,377
20210524145030,801,162,999,-2,431,538,269,188.5,862,485
20210524145130,214,322,428,535,644,750,860,457,1021,564.5
20210524145230,800,534,999,-2,803,910,270,188.5,1235,671
20210524145330,214,696,429,536,1018,1124,861,457.5,1397,752
20210524145430,801,909,999,-2,1178,1285,270,188.5,1610,859
20210524145531,320,1176,535,642,1499,1606,968,500,1878,993
20210524145630,854,1282,999,-2,1604,1657,270,189,1983,0
20210524145730,321,1495,481,534,1764,1871,860,483.5,53,80.5
20210524145831,908,1764,-1,105,-1,52,377,242,323,215.5
20210524145930,321,1870,481,534,-1,106,860,484,431,269.5
20210524150031,908,0,-1,106,323,376,378,243,701,404.5
20210524150130,320,107,481,534,376,483,860,483.5,808,458
20210524150230,907,374,-1,106,696,803,431,242.5,1075,591.5
20210524150330,321,482,482,589,751,857,860,484,1182,645
20210524150430,909,696,999,-2,965,1072,324,215.5,1397,726
20210524150531,375,964,590,696,1286,1338,967,0,1664,886
20210524150631,961,1176,-1,106,1445,1552,431,269.5,1876,992
20210524150730,374,1336,588,695,1658,1711,966,0,2000,0
20210524150831,962,1550,53,106,1819,1926,431,269.5,108,108
20210524150930,375,1710,589,696,1999,-2,968,0,270,189
20210524151030,962,1925,-1,106,53,160,432,270,485,269.5
20210524151130,374,0,588,695,269,375,1000,0,647,377
20210524151230,961,162,53,106,431,538,432,270,864,486
20210524151330,373,321,588,695,643,750,966,0,1022,564.5
20210524151430,961,535,53,106,804,911,432,270,1237,672.5
20210524151530,373,695,588,694,1017,1124,1000,0,1396,752
20210524151630,961,909,53,160,1178,1285,432,270,1610,859
20210524151730,374,1069,589,696,1391,1498,1000,0,1769,938.5
20210524151830,962,1283,53,106,1551,1658,430,269,1983,0
20210524151930,374,1442,589,695,1763,1869,1000,0,0,54
20210524152030,961,1657,53,160,1926,1998,432,270,215,161.5
20210524152130,428,1816,589,696,-1,106,1000,0,378,242.5
20210524152230,960,2000,52,159,161,268,431,269.5,593,350.5
20210524152330,373,53,588,695,376,482,1000,0,754,430.5
20210524152430,961,269,53,159,591,644,431,269.5,968,538
